element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Assembly,Component,Tally material,Weight (kg),Data Source (Material Quantities),Building Material_name,life_cycle_stage,scenario,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Stored Biogenic Carbon,Acidification Potential,Eutrophication Potential,Smog Formation Potential,Ozone Depletion Potential,template_model,Data Source (BEAM Material)
Element_7,21.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Elevated slabs,Steel reinforcement,"Steel, reinforcing rod",43207.0,Calculated from takeoff from Revit,"Steel, reinforcing rod",A5: Construction,Enhanced Waste Management,1288.82212197656,-6.610671,0.0,0.0,5.466078851688816,0.1714312355068476,69.47156313126617,-5.324842516523085e-06,STR2_ENCO7_ENCT2_ENCR1,
Element_8,22.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural columns,Concrete columns,"Structural concrete, 5000 psi, 20% fly ash",601223.0,Calculated from takeoff from Revit,"Normalweight concrete, 5000 psi",A5: Construction,Enhanced Waste Management,7579.292499336447,-101.69154962645,0.0,0.0,19.095762254994323,1.326342322686752,419.80140647616366,6.607189122101121e-07,STR2_ENCO7_ENCT2_ENCR1,
Element_9,23.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural columns,Steel reinforcement,"Steel, reinforcing rod",20004.0,Calculated from takeoff from Revit,"Steel, reinforcing rod",A5: Construction,Enhanced Waste Management,596.6995562760457,-3.060612,0.0,0.0,2.5306881141755526,0.0793693252269072,32.16398150479896,-2.465298440079797e-06,STR2_ENCO7_ENCT2_ENCR1,
Element_10,24.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural walls,Concrete shear wall,"Structural concrete, 6000 psi, 20% fly ash",874123.0,Calculated from takeoff from Revit,"Normalweight concrete, 6000 psi",A5: Construction,Enhanced Waste Management,11251.192859103096,-152.12694735739998,0.0,0.0,28.31378788298032,1.972086019256352,621.9230016139436,9.606639252427125e-07,STR2_ENCO7_ENCT2_ENCR1,
Element_11,25.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural walls,Steel reinforcement,"Steel, reinforcing rod",65267.0,Calculated from takeoff from Revit,"Steel, reinforcing rod",A5: Construction,Enhanced Waste Management,1946.850126948044,-9.985850999999998,0.0,0.0,8.256869683458094,0.2589580958600556,104.94134077553056,-8.043522959842437e-06,STR2_ENCO7_ENCT2_ENCR1,
Element_12,53.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO7,Rainscreen: GFRC,Insulation,"Mineral wool, low density, NAIMA - EPD",10632.0,"Kaleidoscope Calculator, Payette","4.5"" Mineral wool insulation",A5: Construction,Enhanced Waste Management,840.3638105281921,-42.95328000000001,0.0,0.0,6.07930695588864,0.153127689093504,34.76282300142719,2.0709665685112225e-05,STR2_ENCO7_ENCT2_ENCR1,
Element_13,54.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO7,Rainscreen: GFRC,Wall structure,Cold formed structural steel,14975.0,"Kaleidoscope Calculator, Payette","6"" galvanized steel stud framing",A5: Construction,Enhanced Waste Management,565.1782438707149,-4.496318625,0.0,0.0,2.2118846794728,0.1012222055838299,32.2926590461065,7.07433513816123e-06,STR2_ENCO7_ENCT2_ENCR1,
Element_14,55.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO7,Rainscreen: GFRC,Support,Galvanized steel,97036.0,"Kaleidoscope Calculator, Payette",Galvanized steel support system,A5: Construction,Enhanced Waste Management,12898.999365127367,-243.56036,0.0,0.0,68.38097934958657,2.9669315690592164,1028.056796882569,0.0002842862805902,STR2_ENCO7_ENCT2_ENCR1,
Element_15,56.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO7,Rainscreen: GFRC,AVB,"Self-adhering, polymer-modified asphalt sheet underlayment",6719.0,"Kaleidoscope Calculator, Payette",AVB membrane,A5: Construction,Enhanced Waste Management,284.15316487386406,1.075039999999999,0.0,0.0,1.32225455573888,0.072582192834768,19.3819028091224,5.7593309626508e-08,STR2_ENCO7_ENCT2_ENCR1,
Element_16,57.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO7,Rainscreen: GFRC,Wall structure,Fiberglass mat gypsum sheathing board,30261.0,"Kaleidoscope Calculator, Payette",Sheathing,A5: Construction,Enhanced Waste Management,1234.239843283524,-47.20716000000001,0.0,0.0,5.16525109708608,0.467647248371688,71.7022739794284,4.4386609742830274e-05,STR2_ENCO7_ENCT2_ENCR1,
Element_17,58.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO7,Rainscreen: GFRC,Interior finish,"Paint, interior acrylic latex",509.0,"Kaleidoscope Calculator, Payette",Acrylic latex paint,A5: Construction,Enhanced Waste Management,65.92773319096601,1.2725000000000002,0.0,0.0,0.25569363863472,0.0134552685036919,5.112824427030599,2.2437517108252e-08,STR2_ENCO7_ENCT2_ENCR1,
Element_18,59.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO7,Rainscreen: GFRC,Exterior finish,GFRC,170263.0,"Kaleidoscope Calculator, Payette",Glass fiber reinforced concrete (GFRC) Panel,A5: Construction,Enhanced Waste Management,3702.334938246264,-300.08853750000003,0.0,0.0,13.12778294024688,0.5812967362435679,175.1343784839624,2.81269319755308e-07,STR2_ENCO7_ENCT2_ENCR1,
Element_19,60.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO7,Rainscreen: GFRC,Interior finish,"Wall board, gypsum, natural",30644.0,"Kaleidoscope Calculator, Payette",Gypsum wall board,A5: Construction,Enhanced Waste Management,723.5503673004959,-1.8386400000000047,0.0,0.0,1.27754937983232,0.0773391313235519,31.5161737279536,3.61431969501912e-07,STR2_ENCO7_ENCT2_ENCR1,
Element_20,1.0,Commercial,21-02 20 20,Shell,Vertical Enclosure,Exterior Windows,ENCT2,Glazing: triple pane IGU,Glazing,"Glazing, triple, insulated (air)",54275.0,"Viracon triple pane IGU, 1-5/16"" Clear Insulating Low-E Laminated  Glass Unit with a ½” VTS Airspace  and Both Lites Heat Treated",Triple pane IGU,A5: Construction,Enhanced Waste Management,414.68865951695,2.49665,0.0,0.0,3.045424881044,0.1348290711858999,43.684647277245006,3.4992077840915e-07,STR2_ENCO7_ENCT2_ENCR1,
Element_21,0.0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Waterproofing system,"EPDM, non-reinforced membrane, 60 mils, SPRI - EPD",10829.0,,EPDM membrane,A5: Construction,Enhanced Waste Management,2672.721578472036,-33.13674,0.0,0.0,7.42966897038912,0.753495828481032,104.0337859145676,1.28340844264542e-07,STR2_ENCO7_ENCT2_ENCR1,
Element_22,1.0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Insulation,"PIR rigid foam insulation, wall, R=14.6, PIMA - EPD",9755.0,,Polyisocyanurate board,A5: Construction,Enhanced Waste Management,2240.68898437125,-81.06405,0.0,0.0,8.6244838803,0.7764482836425,102.446492253375,0.0001025947014584,STR2_ENCO7_ENCT2_ENCR1,
Element_0,14.0,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Column foundation,Concrete footing,"Structural concrete, 4000 psi, 20% fly ash",169198.0,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,STR2_ENCO7_ENCT2_ENCR1,
Element_1,15.0,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Column foundation,Steel reinforcement,"Steel, reinforcing rod",12633.0,Calculated from takeoff from Revit,"Steel, reinforcing rod",B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,STR2_ENCO7_ENCT2_ENCR1,
Element_2,16.0,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Wall foundation,Concrete footing,"Structural concrete, 4000 psi, 20% fly ash",309582.0,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,STR2_ENCO7_ENCT2_ENCR1,
Element_3,17.0,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Wall foundation,Steel reinforcement,"Steel, reinforcing rod",23115.0,Calculated from takeoff from Revit,"Steel, reinforcing rod",B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,STR2_ENCO7_ENCT2_ENCR1,
Element_4,18.0,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR2,Slab on grade,Concrete slab on grade,"Structural concrete, 4000 psi, 20% fly ash",535815.0,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,STR2_ENCO7_ENCT2_ENCR1,
Element_5,19.0,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR2,Slab on grade,Steel welded wire mesh,"Steel, welded wire mesh",3601.0,Calculated from takeoff from Revit,"Steel, welded wire mesh",B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,STR2_ENCO7_ENCT2_ENCR1,
Element_6,20.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Elevated slabs,Concrete slab,"Structural concrete, 5000 psi, 20% fly ash",6429780.0,Calculated from takeoff from Revit,"Normalweight concrete, 5000 psi",B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,STR2_ENCO7_ENCT2_ENCR1,
Element_7,21.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Elevated slabs,Steel reinforcement,"Steel, reinforcing rod",43207.0,Calculated from takeoff from Revit,"Steel, reinforcing rod",B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,STR2_ENCO7_ENCT2_ENCR1,
Element_8,22.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural columns,Concrete columns,"Structural concrete, 5000 psi, 20% fly ash",601223.0,Calculated from takeoff from Revit,"Normalweight concrete, 5000 psi",B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,STR2_ENCO7_ENCT2_ENCR1,
Element_9,23.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural columns,Steel reinforcement,"Steel, reinforcing rod",20004.0,Calculated from takeoff from Revit,"Steel, reinforcing rod",B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,STR2_ENCO7_ENCT2_ENCR1,
Element_10,24.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural walls,Concrete shear wall,"Structural concrete, 6000 psi, 20% fly ash",874123.0,Calculated from takeoff from Revit,"Normalweight concrete, 6000 psi",B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,STR2_ENCO7_ENCT2_ENCR1,
Element_11,25.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural walls,Steel reinforcement,"Steel, reinforcing rod",65267.0,Calculated from takeoff from Revit,"Steel, reinforcing rod",B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,STR2_ENCO7_ENCT2_ENCR1,
Element_12,53.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO7,Rainscreen: GFRC,Insulation,"Mineral wool, low density, NAIMA - EPD",10632.0,"Kaleidoscope Calculator, Payette","4.5"" Mineral wool insulation",B2-B5: Replacement,RICS Replacement Rates,36976.00766324045,-1889.9443200000003,0.0,0.0,267.48950605910017,6.737618320114176,1529.5642120627963,0.0009112252901449,STR2_ENCO7_ENCT2_ENCR1,
Element_13,54.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO7,Rainscreen: GFRC,Wall structure,Cold formed structural steel,14975.0,"Kaleidoscope Calculator, Payette","6"" galvanized steel stud framing",B2-B5: Replacement,RICS Replacement Rates,77617.81215824487,-617.4944244999999,0.0,0.0,303.7654959809312,13.901182900179318,4434.858508998626,0.0009715420256408,STR2_ENCO7_ENCT2_ENCR1,
Element_14,55.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO7,Rainscreen: GFRC,Support,Galvanized steel,97036.0,"Kaleidoscope Calculator, Payette",Galvanized steel support system,B2-B5: Replacement,RICS Replacement Rates,567555.9720656042,-10716.65584,0.0,0.0,3008.763091381809,130.54498903860554,45234.49906283304,0.0125085963459695,STR2_ENCO7_ENCT2_ENCR1,
Element_15,56.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO7,Rainscreen: GFRC,AVB,"Self-adhering, polymer-modified asphalt sheet underlayment",6719.0,"Kaleidoscope Calculator, Payette",AVB membrane,B2-B5: Replacement,RICS Replacement Rates,12502.739254450018,47.30175999999997,0.0,0.0,58.17920045251072,3.1936164847297914,852.8037236013856,2.534105623566352e-06,STR2_ENCO7_ENCT2_ENCR1,
Element_16,57.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO7,Rainscreen: GFRC,Wall structure,Fiberglass mat gypsum sheathing board,30261.0,"Kaleidoscope Calculator, Payette",Sheathing,B2-B5: Replacement,RICS Replacement Rates,37850.02186069474,-1447.6862400000002,0.0,0.0,158.4010336439731,14.341182283398432,2198.8697353691377,0.0013611893654467,STR2_ENCO7_ENCT2_ENCR1,
Element_17,58.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO7,Rainscreen: GFRC,Interior finish,"Paint, interior acrylic latex",509.0,"Kaleidoscope Calculator, Payette",Acrylic latex paint,B2-B5: Replacement,RICS Replacement Rates,2900.820260402504,55.99000000000001,0.0,0.0,11.25052009992768,0.5920318141624475,224.9642747893464,9.87250752763088e-07,STR2_ENCO7_ENCT2_ENCR1,
Element_18,59.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO7,Rainscreen: GFRC,Exterior finish,GFRC,170263.0,"Kaleidoscope Calculator, Payette",Glass fiber reinforced concrete (GFRC) Panel,B2-B5: Replacement,RICS Replacement Rates,113538.27143955207,-9202.71515,0.0,0.0,402.5853435009043,17.82643324480275,5370.7876068415135,8.625592472496112e-06,STR2_ENCO7_ENCT2_ENCR1,
Element_19,60.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO7,Rainscreen: GFRC,Interior finish,"Wall board, gypsum, natural",30644.0,"Kaleidoscope Calculator, Payette",Gypsum wall board,B2-B5: Replacement,RICS Replacement Rates,22188.877930548544,-56.38496000000015,0.0,0.0,39.17818098152448,2.3717333605889275,966.4959943239104,1.1083913731391969e-05,STR2_ENCO7_ENCT2_ENCR1,
Element_20,1.0,Commercial,21-02 20 20,Shell,Vertical Enclosure,Exterior Windows,ENCT2,Glazing: triple pane IGU,Glazing,"Glazing, triple, insulated (air)",54275.0,"Viracon triple pane IGU, 1-5/16"" Clear Insulating Low-E Laminated  Glass Unit with a ½” VTS Airspace  and Both Lites Heat Treated",Triple pane IGU,B2-B5: Replacement,RICS Replacement Rates,83767.1092224239,504.3232999999999,0.0,0.0,615.175825970888,27.2354723795518,8824.29875000349,7.06839972386483e-05,STR2_ENCO7_ENCT2_ENCR1,
Element_21,0.0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Waterproofing system,"EPDM, non-reinforced membrane, 60 mils, SPRI - EPD",10829.0,,EPDM membrane,B2-B5: Replacement,RICS Replacement Rates,81963.4617398091,-1016.19336,0.0,0.0,227.84318175859968,23.10720540675165,3190.3694347134065,3.935785890779289e-06,STR2_ENCO7_ENCT2_ENCR1,
Element_22,1.0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Insulation,"PIR rigid foam insulation, wall, R=14.6, PIMA - EPD",9755.0,,Polyisocyanurate board,B2-B5: Replacement,RICS Replacement Rates,68714.462187385,-2485.9642,0.0,0.0,264.4841723292,23.81108069837,3141.6924291035,0.0031462375113925,STR2_ENCO7_ENCT2_ENCR1,
Element_0,14.0,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Column foundation,Concrete footing,"Structural concrete, 4000 psi, 20% fly ash",169198.0,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",A4: Transportation,Regionally-Specific Distances,460.72670896944,0.0,0.0,0.0,2.3526470245248,0.1372377430972799,75.48075870350401,,STR2_ENCO7_ENCT2_ENCR1,
Element_1,15.0,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Column foundation,Steel reinforcement,"Steel, reinforcing rod",12633.0,Calculated from takeoff from Revit,"Steel, reinforcing rod",A4: Transportation,Regionally-Specific Distances,684.85290132681,0.0,0.0,0.0,4.2950831643972,0.25446019542552,140.547783156471,,STR2_ENCO7_ENCT2_ENCR1,
Element_2,16.0,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Wall foundation,Concrete footing,"Structural concrete, 4000 psi, 20% fly ash",309582.0,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",A4: Transportation,Regionally-Specific Distances,842.99280142896,0.0,0.0,0.0,4.3046440924032,0.2511042387235199,138.107331297936,,STR2_ENCO7_ENCT2_ENCR1,
Element_3,17.0,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Wall foundation,Steel reinforcement,"Steel, reinforcing rod",23115.0,Calculated from takeoff from Revit,"Steel, reinforcing rod",A4: Transportation,Regionally-Specific Distances,1253.09703270555,0.0,0.0,0.0,7.858849627566,0.4655938745556,257.16472790800503,,STR2_ENCO7_ENCT2_ENCR1,
Element_4,18.0,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR2,Slab on grade,Concrete slab on grade,"Structural concrete, 4000 psi, 20% fly ash",535815.0,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",A4: Transportation,Regionally-Specific Distances,1459.0260024732002,0.0,0.0,0.0,7.450345544544,0.4346034900984,239.03191955412,,STR2_ENCO7_ENCT2_ENCR1,
Element_5,19.0,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR2,Slab on grade,Steel welded wire mesh,"Steel, welded wire mesh",3601.0,Calculated from takeoff from Revit,"Steel, welded wire mesh",A4: Transportation,Regionally-Specific Distances,176.09106265257,0.0,0.0,0.0,0.8991884050344001,0.05245265696034,28.848961328187,,STR2_ENCO7_ENCT2_ENCR1,
Element_6,20.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Elevated slabs,Concrete slab,"Structural concrete, 5000 psi, 20% fly ash",6429780.0,Calculated from takeoff from Revit,"Normalweight concrete, 5000 psi",A4: Transportation,Regionally-Specific Distances,17508.3120296784,0.0,0.0,0.0,89.404146534528,5.2152418811808,2868.38303464944,,STR2_ENCO7_ENCT2_ENCR1,
Element_7,21.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Elevated slabs,Steel reinforcement,"Steel, reinforcing rod",43207.0,Calculated from takeoff from Revit,"Steel, reinforcing rod",A4: Transportation,Regionally-Specific Distances,2342.31293498199,0.0,0.0,0.0,14.6899119990588,0.8702969733040801,480.697226853609,,STR2_ENCO7_ENCT2_ENCR1,
Element_8,22.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural columns,Concrete columns,"Structural concrete, 5000 psi, 20% fly ash",601223.0,Calculated from takeoff from Revit,"Normalweight concrete, 5000 psi",A4: Transportation,Regionally-Specific Distances,1637.1322010114395,0.0,0.0,0.0,8.359824005164798,0.4876564003012799,268.211020165704,,STR2_ENCO7_ENCT2_ENCR1,
Element_9,23.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural columns,Steel reinforcement,"Steel, reinforcing rod",20004.0,Calculated from takeoff from Revit,"Steel, reinforcing rod",A4: Transportation,Regionally-Specific Distances,1084.44529709028,0.0,0.0,0.0,6.8011433246736015,0.40293055879776,222.553459531548,,STR2_ENCO7_ENCT2_ENCR1,
Element_10,24.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural walls,Concrete shear wall,"Structural concrete, 6000 psi, 20% fly ash",874123.0,Calculated from takeoff from Revit,"Normalweight concrete, 6000 psi",A4: Transportation,Regionally-Specific Distances,2380.23979612344,0.0,0.0,0.0,12.1544159802048,0.7090075988452801,389.954179364904,,STR2_ENCO7_ENCT2_ENCR1,
Element_11,25.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural walls,Steel reinforcement,"Steel, reinforcing rod",65267.0,Calculated from takeoff from Revit,"Steel, reinforcing rod",A4: Transportation,Regionally-Specific Distances,3538.2169168761898,0.0,0.0,0.0,22.1900730539628,1.31464051095048,726.1246072408289,,STR2_ENCO7_ENCT2_ENCR1,
Element_12,53.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO7,Rainscreen: GFRC,Insulation,"Mineral wool, low density, NAIMA - EPD",10632.0,"Kaleidoscope Calculator, Payette","4.5"" Mineral wool insulation",A4: Transportation,Regionally-Specific Distances,207.48195792288,0.0,0.0,0.0,1.0594823383296,0.0618031364025599,33.991725021408,,STR2_ENCO7_ENCT2_ENCR1,
Element_13,54.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO7,Rainscreen: GFRC,Wall structure,Cold formed structural steel,14975.0,"Kaleidoscope Calculator, Payette","6"" galvanized steel stud framing",A4: Transportation,Regionally-Specific Distances,811.81605298575,0.0,0.0,0.0,5.09133779679,0.301633929114,166.60358210782502,,STR2_ENCO7_ENCT2_ENCR1,
Element_14,55.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO7,Rainscreen: GFRC,Support,Galvanized steel,97036.0,"Kaleidoscope Calculator, Payette",Galvanized steel support system,A4: Transportation,Regionally-Specific Distances,5260.4596005025205,0.0,0.0,0.0,32.9911889448624,1.95454757565984,1079.568961162932,,STR2_ENCO7_ENCT2_ENCR1,
Element_15,56.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO7,Rainscreen: GFRC,AVB,"Self-adhering, polymer-modified asphalt sheet underlayment",6719.0,"Kaleidoscope Calculator, Payette",AVB membrane,A4: Transportation,Regionally-Specific Distances,131.12032310796,0.0,0.0,0.0,0.6695505860832001,0.03905711752152,21.481414636836003,,STR2_ENCO7_ENCT2_ENCR1,
Element_16,57.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO7,Rainscreen: GFRC,Wall structure,Fiberglass mat gypsum sheathing board,30261.0,"Kaleidoscope Calculator, Payette",Sheathing,A4: Transportation,Regionally-Specific Distances,590.53908283524,0.0,0.0,0.0,3.0155187208608,0.1759052587168799,96.747892294284,,STR2_ENCO7_ENCT2_ENCR1,
Element_17,58.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO7,Rainscreen: GFRC,Interior finish,"Paint, interior acrylic latex",509.0,"Kaleidoscope Calculator, Payette",Acrylic latex paint,A4: Transportation,Regionally-Specific Distances,37.07573190966,0.0,0.0,0.0,0.1893228863472,0.01104383503692,6.074109270306001,,STR2_ENCO7_ENCT2_ENCR1,
Element_18,59.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO7,Rainscreen: GFRC,Exterior finish,GFRC,170263.0,"Kaleidoscope Calculator, Payette",Glass fiber reinforced concrete (GFRC) Panel,A4: Transportation,Regionally-Specific Distances,463.62670746264,0.0,0.0,0.0,2.3674555274688003,0.13810157243568,75.95586483962401,,STR2_ENCO7_ENCT2_ENCR1,
Element_19,60.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO7,Rainscreen: GFRC,Interior finish,"Wall board, gypsum, natural",30644.0,"Kaleidoscope Calculator, Payette",Gypsum wall board,A4: Transportation,Regionally-Specific Distances,598.01327300496,0.0,0.0,0.0,3.0536847983232,0.17813161323552,97.972387279536,,STR2_ENCO7_ENCT2_ENCR1,
Element_20,1.0,Commercial,21-02 20 20,Shell,Vertical Enclosure,Exterior Windows,ENCT2,Glazing: triple pane IGU,Glazing,"Glazing, triple, insulated (air)",54275.0,"Viracon triple pane IGU, 1-5/16"" Clear Insulating Low-E Laminated  Glass Unit with a ½” VTS Airspace  and Both Lites Heat Treated",Triple pane IGU,A4: Transportation,Regionally-Specific Distances,8682.721427542498,0.0,0.0,0.0,44.3373009066,2.586342552885,1422.4884040867498,,STR2_ENCO7_ENCT2_ENCR1,
Element_21,0.0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Waterproofing system,"EPDM, non-reinforced membrane, 60 mils, SPRI - EPD",10829.0,,EPDM membrane,A4: Transportation,Regionally-Specific Distances,211.32638472036,0.0,0.0,0.0,1.0791134538912002,0.06294828481032,34.621556645676,,STR2_ENCO7_ENCT2_ENCR1,
Element_22,1.0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Insulation,"PIR rigid foam insulation, wall, R=14.6, PIMA - EPD",9755.0,,Polyisocyanurate board,A4: Transportation,Regionally-Specific Distances,276.6968437125,0.0,0.0,0.0,1.412920053,0.0824203364249999,45.33118503375,,STR2_ENCO7_ENCT2_ENCR1,
Element_0,14.0,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Column foundation,Concrete footing,"Structural concrete, 4000 psi, 20% fly ash",169198.0,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",A5: Construction,Enhanced Waste Management,1823.2151719768965,-22.9515479619,0.0,0.0,4.63186797806832,0.318273928873152,102.48815280323362,1.8588906866851208e-07,STR2_ENCO8_ENCT1_ENCR1,
Element_1,15.0,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Column foundation,Steel reinforcement,"Steel, reinforcing rod",12633.0,Calculated from takeoff from Revit,"Steel, reinforcing rod",A5: Construction,Enhanced Waste Management,376.8299087400162,-1.932849,0.0,0.0,1.598189509417104,0.0501236095576644,20.31231645421542,-1.5568943808002435e-06,STR2_ENCO8_ENCT1_ENCR1,
Element_2,16.0,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Wall foundation,Concrete footing,"Structural concrete, 4000 psi, 20% fly ash",309582.0,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",A5: Construction,Enhanced Waste Management,3335.9413194656645,-41.99450419710001,0.0,0.0,8.47494032072688,0.582346596581568,187.52282722686243,3.4012168971580805e-07,STR2_ENCO8_ENCT1_ENCR1,
Element_3,17.0,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Wall foundation,Steel reinforcement,"Steel, reinforcing rod",23115.0,Calculated from takeoff from Revit,"Steel, reinforcing rod",A5: Construction,Enhanced Waste Management,689.497612643511,-3.536595,0.0,0.0,2.92425793637112,0.0917127550799819,37.1660884064901,-2.848698932335758e-06,STR2_ENCO8_ENCT1_ENCR1,
